FFDr	FFDp	SFD	GZD	TVT	SKP	nfp	nsp	nap	s1	s2	nlett1	ISL	OSL	f	pred	ILP	haveFixation	haveFirstPass
0	0	0	192	192	0	0	0	0	1	0	4	9.061288	0	4.621955	0.328358	0	1	1
0	0	0	162	162	0	0	0	0	0	0	3	0	2.972588	5.698007	0.235294	0	1	1
224	0	224	224	224	0	1	0	1	0	0	4	2.972588	6.473759	4.762363	0.132353	0.046637	1	1
180	0	180	180	180	0	1	0	1	0	0	3	6.473759	5.245895	5.893774	0.058824	0.426736	1	1
182	0	182	182	182	0	1	0	1	0	0	3	5.245895	6.420431	5.83478	0.632353	0.73820975	1	1
212	0	212	212	212	0	1	0	1	0	0	7	6.420431	8.092439	2.739572	0	0.67165875	1	1
174	0	174	174	174	0	1	0	1	0	0	7	8.092439	7.108009	4.379106	0.779412	0.683213625	1	1
182	0	182	182	182	0	1	0	1	0	0	7	7.108009	6.525553	3.326745	0	0.57171475	1	1
0	0	0	160	160	0	1	0	1	0	0	3	6.525553	0	6.475158	0.191176	0	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	3.718502	0.352941	0	0	0
0	0	0	476	476	0	0	0	0	0	0	10	0	5.251929	0.778151	0	0	1	1
196	0	196	196	196	0	1	0	1	0	0	9	5.251929	9.068622	3.312389	0.013514	0.2927211	1	1
208	0	208	208	208	0	1	0	1	0	0	3	9.068622	5.269596	5.878413	0	0.49895825	1	1
202	0	202	202	202	0	1	0	1	0	0	4	5.269596	4.39859	4.972689	0.013514	0.6530858	1	1
214	0	214	214	214	0	1	0	1	0	1	3	4.39859	7.994786	6.509479	0.378378	0.66600475	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.300161	0.027027	0	0	0
212	0	212	212	212	0	1	0	1	1	0	6	7.994786	9.723818	3.439806	0	0.236972142857143	1	1
258	0	258	258	258	0	1	0	1	0	1	10	9.723818	11.859464	1.20412	0.027027	0.398420272727273	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.392076	0.324324	0	0	0
238	0	238	238	238	0	1	0	1	1	0	5	11.859464	7.404864	5.39066	0.351351	0.373681166666667	1	1
0	0	0	164	164	0	0	0	0	0	0	5	7.404864	0	4.713667	0.716216	0	1	1
0	0	0	256	256	0	0	0	0	0	0	3	0	5.514578	4.264818	0	0	1	1
182	0	182	182	182	0	1	0	1	0	1	6	5.514578	8.802573	4.444373	0.05	0.433555714285714	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.446055	0.8	0	0	0
226	0	226	226	226	0	1	0	1	1	0	4	8.802573	5.690141	5.447343	0.0125	0.1674926	1	1
224	0	224	224	224	0	1	0	1	0	0	3	5.690141	3.367751	5.781731	0.2625	0.381901	1	1
122	0	122	122	122	0	1	0	1	0	0	2	3.367751	3.897006	5.676708	0	0.298451666666667	1	1
144	0	144	144	144	0	1	0	1	0	0	3	3.897006	5.830734	6.509479	0.5875	0.44809025	1	1
210	0	210	210	210	0	1	0	1	0	0	8	5.830734	8.078155	3.130012	0.025	0.402566111111111	1	1
0	0	0	160	160	0	0	0	0	0	0	5	8.078155	0	4.166015	0.975	0	1	1
0	0	0	346	346	0	0	0	0	0	0	4	0	10.839494	4.690249	0.013889	0	1	1
144	0	144	144	144	0	1	0	1	0	0	7	10.839494	2.857931	4.108328	0	0.97553525	1	1
232	0	232	232	232	0	1	0	1	0	1	2	2.857931	9.600853	6.035134	0	0.887404333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	8	0	0	3.135133	0.222222	0	0	0
162	0	162	162	162	0	1	0	1	0	0	3	9.600853	6.334886	5.878413	0.888889	0.0657665	1	1
236	0	236	236	236	0	1	0	1	0	0	4	6.334886	4.9905	5.307558	0.013889	0.5195904	1	1
140	0	140	140	140	0	1	0	1	0	0	7	4.9905	8.27878	3.294687	0.375	0.3235565	1	1
0	0	0	118	118	0	0	0	0	0	0	7	8.27878	0	3.948266	0.819444	0	1	1
0	0	0	314	314	0	0	0	0	0	0	3	0	5.997892	4.600243	0.014286	0	1	1
218	218	0	376	376	0	2	0	2	0	0	8	5.997892	5.421425	2.788875	0	0.396610555555556	1	1
154	0	154	154	154	0	1	0	1	0	0	5	5.421425	6.187387	3.582404	0.071429	0.30285	1	1
208	0	208	208	208	0	1	0	1	0	0	3	6.187387	3.389114	5.878413	0.242857	0.50112175	1	1
112	0	112	112	112	0	1	0	1	0	0	3	3.389114	5.340623	5.784187	0.028571	0.34840025	1	1
262	0	262	262	262	0	1	0	1	0	0	8	5.340623	9.220305	2.214844	0	0.303802666666667	1	1
0	0	0	184	184	0	0	0	0	0	0	9	9.220305	0	2.986772	0.171429	0	1	1
0	0	0	356	356	0	0	0	0	0	1	4	0	7.877298	4.218115	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	3.556785	0	0	0	0
166	0	166	166	166	0	1	0	1	1	0	3	7.877298	3.624467	5.544486	0	0.1803965	1	1
152	152	0	316	316	0	2	0	2	0	0	3	3.624467	12.8013	6.509479	0.405797	0.08651325	1	1
152	0	152	152	152	0	1	0	1	0	0	13	12.8013	5.629896	3.826334	0.144928	0.878352142857143	1	1
146	0	146	146	146	0	1	0	1	0	0	5	5.629896	5.422971	3.487845	0.028986	0.654471	1	1
0	0	0	164	164	0	1	0	1	0	0	3	5.422971	0	5.119899	0.869565	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.784187	0.57971	0	0	0
0	0	0	320	320	0	0	0	0	0	0	4	0	6.185877	3.730944	0	0	1	1
326	0	326	326	326	0	1	0	1	0	0	5	6.185877	6.355112	5.39066	0.074627	0.608870166666667	1	1
164	164	0	486	486	0	2	0	2	0	0	12	6.355112	9.373298	1.414973	0	0.308333307692308	1	1
228	0	228	228	228	0	1	0	1	0	0	5	9.373298	5.05477	3.141136	0	0.656859166666667	1	1
274	0	274	274	274	0	1	0	1	0	0	3	5.05477	4.902436	5.19869	0.179104	0.74898125	1	1
122	0	122	122	122	0	1	0	1	0	0	3	4.902436	6.575652	6.475158	0.597015	0.97459025	1	1
0	0	0	152	152	0	0	0	0	0	0	11	6.575652	0	2.679428	0.029851	0	1	1
0	0	0	304	304	0	0	0	0	0	0	5	0	5.331039	2.884795	0	0	1	1
196	0	196	196	196	0	1	0	1	0	0	5	5.331039	6.598243	4.603437	0.676471	0.237684166666667	1	1
230	0	230	230	230	0	1	0	1	0	1	3	6.598243	8.821118	6.475158	0.088235	0.506087	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.041314	0.029412	0	0	0
136	0	136	136	136	0	1	0	1	1	0	3	8.821118	4.532124	5.314105	0.485294	0.2113665	1	1
148	0	148	148	148	0	1	0	1	0	0	3	4.532124	5.879796	6.509479	0.470588	0.3443975	1	1
0	0	0	176	176	0	0	0	0	0	0	8	5.879796	0	2.198657	0	0	1	1
0	0	0	188	188	0	0	0	0	0	0	3	0	4.362847	5.698007	0.264706	0	1	1
162	0	162	162	162	0	1	0	1	0	0	4	4.362847	3.405572	3.902275	0	0.3363992	1	1
122	122	0	272	272	0	2	0	2	0	0	10	3.405572	11.820596	4.077477	0.014706	0.00796072727272727	1	1
248	0	248	248	248	0	1	0	1	0	0	7	11.820596	5.92206	3.49052	0	0.55479675	1	1
238	0	238	238	238	0	1	0	1	0	0	3	5.92206	8.35302	6.078625	0.029412	0.5901085	1	1
166	166	0	412	412	0	2	0	2	0	0	7	8.35302	7.049864	1.924279	0	0.83918175	1	1
436	0	436	436	436	0	1	0	1	0	0	4	7.049864	7.621732	4.690426	0	0.6244036	1	1
0	0	0	64	64	0	1	0	1	0	0	6	7.621732	0	4.627755	0.352941	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.676708	0.044118	0	0	0
0	0	0	338	338	0	0	0	0	0	0	7	0	6.130364	3.355643	0	0	1	1
194	0	194	194	194	0	1	0	1	0	0	8	6.130364	7.75558	3.558829	0	0.188526111111111	1	1
144	144	0	300	300	0	2	0	2	0	0	4	7.75558	4.129386	3.570309	0.055556	0.090463	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.676708	0.25	0	0	0
178	178	0	380	380	0	2	0	2	1	0	6	4.129386	7.592747	4.790109	0.138889	0.0159042857142857	1	1
144	0	144	144	144	0	1	0	1	0	1	5	7.592747	5.710812	2.392697	0.083333	0.806230666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703793	0.277778	0	0	0
194	194	0	368	368	0	2	0	2	1	0	11	5.710812	9.001867	2.281033	0.013889	0.045683	1	1
0	0	0	122	122	0	0	0	0	0	0	5	9.001867	0	4.713667	0.208333	0	1	1
0	0	0	534	534	0	0	0	0	0	0	3	0	6.660728	4.613303	0	0	1	1
184	0	184	184	358	0	1	1	2	0	0	5	6.660728	5.842552	5.3386	0.228571	0.674426333333333	1	1
176	176	0	176	176	0	1	0	1	0	0	6	5.842552	6.940355	2.568202	0	0.555587142857143	1	1
148	0	148	148	148	0	1	0	1	1	0	3	10.374331	4.068448	5.986551	0.042857	0.0807715	1	1
126	126	0	348	348	0	2	0	2	0	0	11	4.068448	10.129743	2.653213	0	0.0326278333333333	1	1
216	0	216	216	216	0	1	0	1	0	0	4	10.129743	4.82751	2.222716	0.957143	0.5462038	1	1
170	0	170	170	170	0	1	0	1	0	1	3	4.82751	4.528971	5.460754	0.042857	0.63963225	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.776456	0.557143	0	0	0
168	0	168	168	168	0	1	0	1	1	0	3	4.528971	5.439969	6.475158	0.142857	0.021875	1	1
162	0	162	162	162	0	1	0	1	0	0	8	5.439969	11.766391	3.704579	0.342857	0.169718777777778	1	1
0	0	0	190	190	0	0	0	0	0	0	10	11.766391	0	2.060698	0.142857	0	1	1
0	0	0	216	216	0	0	0	0	0	0	2	0	4.790822	4.573823	0	0	1	1
110	0	110	110	110	0	1	0	1	0	0	7	4.790822	7.836478	3.550351	0.013158	0.325492375	1	1
200	0	200	200	200	0	1	0	1	0	0	3	7.836478	3.746397	5.460754	0.013158	0.61010425	1	1
158	0	158	158	158	0	1	0	1	0	0	3	3.746397	4.212405	5.781731	0.144737	0.5467035	1	1
192	0	192	192	192	0	1	0	1	0	0	4	4.212405	6.612402	5.078243	0	0.4798438	1	1
218	0	218	218	218	0	1	0	1	0	1	9	6.612402	9.499085	2.642465	0	0.4011621	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0	0	0	0
302	0	302	302	302	0	1	0	1	1	0	12	9.499085	15.955961	3.476542	0	0.0392850769230769	1	1
0	0	0	192	192	0	0	0	0	0	0	10	15.955961	0	2.917506	0.173333	0	1	1
0	0	0	88	88	0	0	0	0	0	1	2	0	7.99697	5.233014	0.025974	0	1	1
0	0	0	0	162	1	0	1	1	0	0	4	0	0	4.719049	0	0	1	0
88	88	0	88	524	0	1	2	3	1	0	5	7.99697	4.595964	3.825036	0	0.147664166666667	1	1
102	0	102	102	102	0	1	0	1	0	1	2	2.849104	7.51135	5.721646	0.051948	0.926797333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.669689	0.142857	0	0	0
222	0	222	222	222	0	1	0	1	0	0	4	7.51135	5.977292	5.287125	0.857143	0.2583484	1	1
176	0	176	176	176	0	1	0	1	0	1	3	5.977292	8.004506	5.460892	0.012987	0.5672585	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.558442	0	0	0
194	0	194	194	194	0	1	0	1	1	0	11	8.004506	14.584252	1.799341	0.012987	0.189461666666667	1	1
154	0	154	154	154	0	1	0	1	0	0	5	14.584252	8.107191	3.371622	0.558442	0.809632	1	1
198	0	198	198	198	0	1	0	1	0	0	6	8.107191	4.15696799999999	3.405688	0.519481	0.994997571428571	1	1
0	0	0	164	164	0	0	0	0	0	0	8	4.15696799999999	0	3.414973	0.090909	0	1	1
0	0	0	302	302	0	0	0	0	0	0	8	0	6.420708	2.10721	0	0	1	1
148	0	148	148	148	0	1	0	1	0	0	5	6.420708	8.028635	3.891537	0.742857	0.268618666666667	1	1
240	0	240	240	240	0	1	0	1	0	0	5	8.028635	4.338192	4.670737	0.114286	0.6067245	1	1
146	0	146	146	146	0	1	0	1	0	0	3	4.338192	5.265747	5.615127	0.971429	0.49463475	1	1
140	0	140	140	140	0	1	0	1	0	0	5	5.265747	6.443983	5.39066	0.042857	0.540714333333333	1	1
206	0	206	206	206	0	1	0	1	0	1	9	6.443983	11.260516	3.210319	0	0.3688269	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.028571	0	0	0
192	0	192	192	192	0	1	0	1	1	0	6	11.260516	10.350785	4.562376	0.242857	0.278397857142857	1	1
0	0	0	194	194	0	0	0	0	0	0	9	10.350785	0	3.396374	0.414286	0	1	1
0	0	0	200	200	0	0	0	0	0	0	3	0	3.847837	5.698007	0.26087	0	1	1
174	0	174	174	394	0	1	1	2	0	0	5	3.847837	5.235006	1.732394	0	0.35182	1	1
180	180	0	180	426	0	1	1	2	0	0	4	5.235006	2.983123	5.447343	0.231884	0.2691852	1	1
136	0	136	136	136	0	1	0	1	0	0	3	3.667363	3.7516	5.893774	0	0.66277575	1	1
148	0	148	148	148	0	1	0	1	0	0	3	3.7516	6.328032	5.83478	0.161765	0.60067575	1	1
186	0	186	186	186	0	1	0	1	0	0	7	6.328032	9.168593	4.159627	0	0.591341875	1	1
248	0	248	248	248	0	1	0	1	0	0	10	9.168593	9.193158	2.70757	0.19403	0.536302545454545	1	1
244	0	244	244	356	0	1	1	2	0	0	4	9.193158	4.986076	4.255176	0.955224	0.8184972	1	1
262	262	0	262	262	0	1	0	1	0	0	4	4.986076	5.723056	4.657906	0.014925	0.8157124	1	1
246	0	246	246	246	0	1	0	1	1	0	9	7.191513	11.943739	3.223496	0.044776	0.0547019	1	1
110	0	110	110	110	0	1	0	1	0	0	5	11.943739	4.034864	5.912923	0.462687	0.415126333333333	1	1
134	0	134	134	134	0	1	0	1	0	0	2	4.034864	6.861351	6.035134	0.626866	0.175207333333333	1	1
0	0	0	262	262	0	0	0	0	0	0	12	6.861351	0	3.23096	0.820896	0	1	1
0	0	0	274	274	0	0	0	0	0	0	6	0	6.756516	3.411283	0	0	1	1
208	0	208	208	208	0	1	0	1	0	0	3	6.756516	4.221398	6.078625	0.070423	0.7390225	1	1
268	0	268	268	268	0	1	0	1	0	0	8	4.221398	9.61971	2.739572	0.098592	0.353054222222222	1	1
232	0	232	232	232	0	1	0	1	0	0	7	9.61971	7.027402	2.992995	0	0.47464975	1	1
292	0	292	292	496	0	1	1	2	0	1	3	7.027402	9.734865	5.970848	0.225352	0.70615	1	1
0	0	0	0	114	1	0	1	1	1	0	4	0	0	3.158664	0	0	1	0
162	162	0	162	436	0	1	1	2	1	0	8	9.734865	7.837681	4.393698	0	0.395496111111111	1	1
236	0	236	236	236	0	1	0	1	0	0	5	8.205811	6.754053	5.3386	0.442857	0.496457166666667	1	1
0	0	0	124	124	0	0	0	0	0	0	7	6.754053	0	3.658488	0	0	1	1
0	0	0	430	430	0	0	0	0	0	0	5	0	4.488511	3.639287	0	0	1	1
134	0	134	134	134	0	1	0	1	0	0	6	4.488511	6.166903	3.629715	0	0.456254428571429	1	1
156	0	156	156	156	0	1	0	1	0	0	4	6.166903	5.019601	5.902784	0.95	0.4721368	1	1
246	0	246	246	246	0	1	0	1	0	0	3	5.019601	5.254058	5.986551	0.066667	0.59507125	1	1
132	0	132	132	132	0	1	0	1	0	0	3	5.254058	4.629715	6.509479	0.383333	0.90858575	1	1
230	0	230	230	230	0	1	0	1	0	0	12	4.629715	13.049951	1.50515	0	0.328004461538462	1	1
370	0	370	370	370	0	1	0	1	0	0	5	13.049951	5.159007	5.912923	0.433333	0.7190015	1	1
168	0	168	168	168	0	1	0	1	0	0	4	5.159007	4.39616	5.180948	0	0.6946032	1	1
186	0	186	186	186	0	1	0	1	0	1	3	4.39616	12.569198	5.703793	0.016667	0.717294	1	1
0	0	0	0	178	1	0	1	1	1	0	6	0	0	4.378471	0.216667	0	1	0
0	0	0	248	388	0	0	0	0	1	0	13	12.569198	8.47451599999999	3.074816	0.133333	0	1	1
0	0	0	368	368	0	0	0	0	0	0	3	0	5.855595	5.698007	0.287879	0	1	1
316	0	316	316	316	0	1	0	1	0	0	4	5.855595	3.965534	3.559308	0	0.6631118	1	1
186	0	186	186	186	0	1	0	1	0	0	3	3.965534	4.211987	4.455119	0.075758	0.57027325	1	1
224	0	224	224	224	0	1	0	1	0	0	4	4.211987	3.647973	5.48364	0.060606	0.498616	1	1
190	0	190	190	190	0	1	0	1	0	0	3	3.647973	5.41728	5.83478	0.333333	0.28526325	1	1
184	0	184	184	184	0	1	0	1	0	0	6	5.41728	7.782649	4.0029	0.227273	0.365476142857143	1	1
146	0	146	146	146	0	1	0	1	0	0	11	7.782649	10.456161	2.930949	0.227273	0.278415166666667	1	1
0	0	0	210	210	0	0	0	0	0	0	4	10.456161	0	3.23096	0.939394	0	1	1
0	0	0	144	144	0	0	0	0	0	0	3	0	6.671784	4.834955	0	0	1	1
228	0	228	228	228	0	1	0	1	0	0	9	6.671784	7.948478	1.770852	0	0.4441228	1	1
204	0	204	204	204	0	1	0	1	0	0	3	7.948478	4.462652	2.824126	0.101449	0.5974265	1	1
212	0	212	212	212	0	1	0	1	0	0	3	4.462652	2.830014	5.460754	0.072464	0.7130895	1	1
156	0	156	156	156	0	1	0	1	0	1	3	2.830014	8.965137	6.078625	0.057971	0.420593	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.039811	0	0	0	0
194	0	194	194	194	0	1	0	1	1	0	3	8.965137	6.843409	5.893774	0.279412	0.41187725	1	1
178	0	178	178	178	0	1	0	1	0	0	7	6.843409	8.018389	3.690728	0	0.56136475	1	1
0	0	0	154	154	0	0	0	0	0	0	10	8.018389	0	3.022016	0.25	0	1	1
0	0	0	0	132	0	0	0	0	0	1	2	0	0	4.809425	0	0	1	0
0	0	0	0	392	1	0	2	2	1	0	10	0	0	3.084934	0	0	1	0
0	0	0	0	204	1	0	1	1	0	0	3	0	0	4.621955	0.015152	0	1	0
0	0	0	0	190	1	0	1	1	0	0	2	0	0	5.73672	0.893939	0	1	0
0	0	0	0	142	1	0	1	1	0	1	5	0	0	2.245513	0.015152	0	1	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.560606	0	0	0
0	0	0	0	272	0	0	0	0	1	0	9	0	0	2.429752	0.014925	0	1	0
0	0	0	252	252	0	0	0	0	0	0	3	0	4.75806	4.728338	0	0	1	1
148	0	148	148	148	0	1	0	1	0	0	4	4.75806	5.447127	3.396199	0.058824	0.4197072	1	1
196	0	196	196	196	0	1	0	1	0	1	3	5.447127	10.079932	6.475158	0.029412	0.63641575	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.175512	0	0	0	0
252	0	252	252	252	0	1	0	1	1	0	5	10.079932	6.373776	2.739572	0	0.437599166666667	1	1
212	0	212	212	212	0	1	0	1	0	1	2	6.373776	7.11823	5.721646	0.134328	0.999790333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.137987	0.58209	0	0	0
0	0	0	232	232	0	0	0	0	0	0	7	7.11823	0	3.570893	0.552239	0	1	1
0	0	0	664	664	0	0	0	0	0	0	6	0	10.846832	4.221127	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.05377	0.076923	0	0	0
244	0	244	244	244	0	1	0	1	1	0	4	10.846832	4.113417	3.396199	0	0.749071	1	1
228	0	228	228	228	0	1	0	1	0	0	5	4.113417	5.891616	5.912923	0.102564	0.476462	1	1
172	0	172	172	172	0	1	0	1	0	0	9	5.891616	10.585287	3.693639	0.141026	0.2750388	1	1
242	0	242	242	242	0	1	0	1	0	1	3	10.585287	11.490618	5.703793	0	0.83391875	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	3.925003	0	0	0	0
232	0	232	232	232	0	1	0	1	0	0	10	11.490618	11.116737	3.843295	0.217949	0.347844818181818	1	1
0	0	0	110	110	0	0	0	0	0	0	7	11.116737	0	5.51737	0.987179	0	1	1
0	0	0	532	532	0	0	0	0	0	0	9	0	6.415421	2.910624	0	0	1	1
226	0	226	226	226	0	1	0	1	0	0	6	6.415421	5.733909	4.6832	0	0.349294142857143	1	1
210	0	210	210	210	0	1	0	1	0	0	3	5.733909	4.073233	6.078625	0.082192	0.294742	1	1
106	0	106	106	106	0	1	0	1	0	0	6	4.073233	7.829118	3.743902	0.109589	0.178885857142857	1	1
182	0	182	182	182	0	1	0	1	0	0	4	7.829118	6.738712	5.48364	0.027397	0.4162638	1	1
218	0	218	218	218	0	1	0	1	0	0	5	6.738712	7.683673	5.471258	0.109589	0.636671833333333	1	1
108	0	108	108	108	0	1	0	1	0	0	6	7.683673	6.930176	4.149404	0.164384	0.786243428571429	1	1
0	0	0	122	122	0	0	0	0	0	0	8	6.930176	0	2.63749	0.232877	0	1	1
0	0	0	350	350	0	0	0	0	0	0	3	0	5.242774	4.613303	0	0	1	1
212	0	212	212	212	0	1	0	1	0	0	3	5.242774	8.178692	5.83478	0.171429	0.64384825	1	1
102	0	102	102	102	0	1	0	1	0	0	8	8.178692	5.413942	3.30298	0	0.750453888888889	1	1
196	0	196	196	196	0	1	0	1	0	0	3	5.413942	4.597296	5.878413	0.114286	0.79200675	1	1
186	0	186	186	186	0	1	0	1	0	0	3	4.597296	3.747685	5.422478	0.242857	0.94133075	1	1
164	0	164	164	164	0	1	0	1	0	0	5	3.747685	5.991207	5.912923	0.014286	0.585501333333333	1	1
174	0	174	174	174	0	1	0	1	0	0	6	5.991207	6.166517	4.831851	0	0.500602142857143	1	1
246	0	246	246	246	0	1	0	1	0	0	4	6.166517	6.798514	4.333185	0.028571	0.5341464	1	1
168	0	168	168	168	0	1	0	1	0	0	7	6.798514	8.200673	4.143202	0.885714	0.55865575	1	1
0	0	0	164	164	0	0	0	0	0	0	10	8.200673	0	3.358316	0.842857	0	1	1
0	0	0	326	326	0	0	0	0	0	0	9	0	10.72205	2.544068	0	0	1	1
240	0	240	240	240	0	1	0	1	0	0	8	10.72205	7.070685	3.906443	0	0.288634222222222	1	1
222	0	222	222	222	0	1	0	1	0	0	3	7.070685	3.661686	5.19869	0.072289	0.16709825	1	1
210	210	0	348	348	0	2	0	2	0	0	3	3.661686	4.625769	5.419771	0	0.08251975	1	1
202	0	202	202	202	0	1	0	1	0	1	6	4.625769	11.580821	5.142321	0.024096	0.536928285714286	1	1
0	0	0	0	160	1	0	1	1	0	1	3	0	0	4.671386	0.012048	0	1	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.986551	0.337349	0	0	0
284	284	0	284	474	0	1	1	2	1	0	8	11.580821	6.00202700000001	3.72403	0	0.0377021111111111	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.084337	0	0	0
190	0	190	190	190	0	1	0	1	1	0	8	10.376053	10.57404	3.573915	0.012048	0.391666666666667	1	1
0	0	0	330	330	0	0	0	0	0	0	8	10.57404	0	2.305351	0	0	1	1
0	0	0	162	162	0	0	0	0	0	0	3	0	4.170092	5.698007	0.243243	0	1	1
182	182	0	420	420	0	3	0	3	0	0	11	4.170092	6.519167	2.675778	0	0.174702416666667	1	1
170	0	170	170	170	0	1	0	1	0	0	3	6.519167	6.408865	6.509479	0.445946	0.75541675	1	1
232	232	0	344	344	0	2	0	2	0	0	13	6.408865	8.530617	1.690196	0	0.387895142857143	1	1
192	0	192	192	192	0	1	0	1	0	0	3	8.530617	5.784421	5.878413	0.297297	0.76673175	1	1
136	0	136	136	136	0	1	0	1	0	1	5	5.784421	7.183176	5.912923	0.094595	0.808558	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.447457	0.027027	0	0	0
168	0	168	168	168	0	1	0	1	1	0	3	7.183176	6.033613	6.078625	0.148649	0.008631	1	1
136	0	136	136	136	0	1	0	1	0	0	6	6.033613	11.352821	3.933386	0.162162	0.295448142857143	1	1
0	0	0	268	268	0	0	0	0	0	0	14	11.352821	0	0	0.108108	0	1	1
0	0	0	318	318	0	0	0	0	0	0	4	0	4.410313	4.281238	0	0	1	1
196	0	196	196	196	0	1	0	1	0	0	2	4.410313	2.971271	6.203778	0	0.802494333333333	1	1
222	0	222	222	222	0	1	0	1	0	1	3	2.971271	8.299836	6.509479	0.493333	0.5946885	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.005352	0	0	0	0
130	130	0	414	414	0	3	0	3	1	0	8	8.299836	6.781011	2.845098	0	0.0753988888888889	1	1
266	0	266	266	266	0	1	0	1	0	0	4	6.781011	4.321544	5.902784	0.066667	0.7261404	1	1
334	0	334	334	334	0	1	0	1	0	0	3	4.321544	6.611683	6.509479	0.533333	0.7380615	1	1
140	0	140	140	140	0	1	0	1	0	0	7	6.611683	5.569584	1.851258	0	0.695491125	1	1
278	0	278	278	278	0	1	0	1	0	0	7	5.569584	8.713442	3.134496	0	0.391689125	1	1
0	0	0	208	208	0	0	0	0	0	0	7	8.713442	0	3.743902	0.8	0	1	1
0	0	0	416	416	0	0	0	0	0	0	2	0	5.022674	5.23162	0.031746	0	1	1
148	0	148	148	148	0	1	0	1	0	0	4	5.022674	3.912177	4.554768	0	0.654054	1	1
188	0	188	188	188	0	1	0	1	0	0	3	3.912177	5.18162	5.970848	0	0.54561175	1	1
250	0	250	250	250	0	1	0	1	0	0	6	5.18162	7.53785	3.364739	0	0.480581	1	1
226	226	0	368	368	0	2	0	2	0	0	12	7.53785	9.070183	2.056905	0	0.300147461538462	1	1
202	0	202	202	202	0	1	0	1	0	1	6	9.070183	11.029596	4.454265	0.063492	0.585160285714286	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	3.159266	0.301587	0	0	0
0	0	0	212	212	0	0	0	0	1	0	6	11.029596	0	5.912923	0.730159	0	1	1
0	0	0	0	212	0	0	0	0	0	0	3	0	0	5.698007	0.25	0	1	0
0	0	0	192	488	0	1	2	3	0	0	9	0	3.59603	2.432969	0	0	1	1
312	0	312	312	312	0	1	0	1	0	0	5	5.978851	6.303935	5.2925	0.111111	0.3288195	1	1
234	234	0	374	374	0	2	0	2	0	0	12	6.303935	10.847843	3.982723	0	0.175142461538462	1	1
214	0	214	214	214	0	1	0	1	0	1	10	10.847843	12.455716	2.793092	0	0.302152363636364	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703461	0.015873	0	0	0
296	0	296	296	296	0	1	0	1	1	0	3	12.455716	6.210121	6.475158	0.555556	0.194848	1	1
178	0	178	178	178	0	1	0	1	0	0	12	6.210121	10.113417	2.222716	0	0.229962538461538	1	1
182	0	182	182	182	0	1	0	1	0	0	2	10.113417	4.805041	6.203778	0.015873	0.03431	1	1
138	0	138	138	138	0	1	0	1	0	0	5	4.805041	9.333696	4.279211	0.031746	0.317995166666667	1	1
0	0	0	214	214	0	0	0	0	0	0	8	9.333696	0	3.885135	0.888889	0	1	1
0	0	0	326	326	0	0	0	0	0	0	5	0	4.842641	3.838471	0	0	1	1
170	170	0	300	524	0	2	1	3	0	0	10	4.842641	3.72433	4.227012	0	0.125427818181818	1	1
112	112	0	112	270	0	1	1	2	0	0	7	3.72433	6.191444	4.010258	0	0.430413	1	1
228	0	228	228	228	0	1	0	1	0	1	3	6.248304	10.574612	6.475158	0.044776	0.5895285	1	1
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.115278	0	0	0	0
192	0	192	192	192	0	1	0	1	1	0	4	10.574612	7.02095	5.465099	0.149254	0.1865452	1	1
0	0	0	136	136	0	0	0	0	0	0	7	7.02095	0	3.794418	0.671642	0	1	1
0	0	0	192	192	0	0	0	0	0	0	3	0	3.22809	5.425435	0.121212	0	1	1
